epoch,train loss,val loss,train acc,val acc,lr
0,3.8048059940338135,3.651727080345154,0.07777777777777778,0.12527472527472527,0.00055
1,3.6192033290863037,3.594685971736908,0.11555555555555555,0.12527472527472527,0.001
2,3.5567699670791626,3.572370409965515,0.11555555555555555,0.0945054945054945,0.00055
3,3.5445733070373535,3.5602833032608032,0.10888888888888888,0.0967032967032967,0.001
4,3.5283730030059814,3.523329019546509,0.11333333333333333,0.0989010989010989,0.00055
5,3.511621415615082,3.518251895904541,0.12222222222222222,0.0989010989010989,0.001
6,3.464791476726532,3.479087471961975,0.13333333333333333,0.14285714285714285,0.00055
7,3.4118334650993347,3.4635360836982727,0.14,0.13846153846153847,0.001
8,3.3710867166519165,3.4276732206344604,0.15777777777777777,0.16043956043956045,0.00055
9,3.3402985334396362,3.4024110436439514,0.1688888888888889,0.16263736263736264,0.001
10,3.322670638561249,3.377448618412018,0.18666666666666668,0.17802197802197803,0.00055
